INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,CLUSTER,SUPERVISED_CLUSTER
1,-0.4499999999999998,1,4.0,0.0,1.0,1,0.0,-0.1896551724137931,0.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,1.1282908134598226,0.0,1.0,0.0,0.0,0.1269841268571429,1.0,0.5,0.5662650602409639,0.8,0.5,1.0,-0.3076923076923077,0.4615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2
0,-0.6999999999999997,0,0.0,0.0,2.0,1,0.0,-0.5344827586206896,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.3373493975903614,-0.8,-0.5,0.0,2.0,-0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,7
1,-1.4499999999999995,0,1.0,0.0,-1.0,1,0.0,-0.4827586206896552,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.1977944380869195,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,1.0,0.0240963855421686,0.4,-0.5,0.0,1.0769230769230769,-0.4230769230769231,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.1,1,0.0,0.0,1.0,0,0.0,-0.4310344827586206,-0.5384615384615384,0.5,0.0,1.0,1.0,1.0,0.6802714298776495,1.0,1.0,0.0,0.0,0.1269841268571429,1.0,0.5,0.7951807228915663,0.8,0.0,2.0,-0.4615384615384615,0.1923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2
1,-0.6,0,0.0,0.0,2.0,1,0.0,0.5517241379310345,1.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,-0.3855421686746988,-0.4,-0.5,0.0,0.6153846153846154,-0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6
1,0.4000000000000001,0,2.0,0.0,0.0,1,1.0,-0.1379310344827586,0.3076923076923077,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-0.5714285714285715,-0.5,0.25,0.036144578313253,0.0,-0.5,3.0,0.0,0.3653846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3
0,0.6000000000000002,1,1.0,0.0,0.0,1,0.0,0.7586206896551724,0.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,-0.0860829490774589,1.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,0.6144578313253012,0.0,0.5,2.0,0.0769230769230769,0.0384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3
1,0.4000000000000001,0,1.0,0.0,0.0,1,2.0,-0.4655172413793103,-0.3076923076923077,1.5,0.5,2.0,1.0,1.0,0.4928347501894217,0.0,0.0,0.0,0.0,0.1269841268571429,1.0,0.5,0.3493975903614458,0.8,0.5,0.0,0.0769230769230769,0.1538461538461538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,5
1,0.05,1,0.0,0.0,-1.0,1,1.0,-0.4482758620689655,-0.4615384615384615,-0.5,-0.5,0.0,0.0,0.0,0.2099636092239334,0.0,0.0,0.0,0.0,0.2857142857142856,-0.5,-0.5,-0.3855421686746988,-0.6,0.0,0.0,-0.0769230769230769,-0.7884615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,7
0,-0.6999999999999997,0,0.0,0.0,-1.0,1,0.0,-0.4310344827586206,-0.5384615384615384,0.0,0.0,1.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.7228915662650602,-0.8,-0.5,0.0,0.2307692307692307,-1.0576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.7499999999999998,1,0.0,0.0,-2.0,1,0.0,0.5517241379310345,0.3076923076923077,0.0,0.0,1.0,1.0,1.0,4.9163905314448835,0.0,0.0,0.0,0.0,0.2857142857142856,-0.5,-0.5,-0.5301204819277109,-0.6,-0.5,0.0,0.9230769230769232,-0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,-1.4999999999999998,1,1.0,0.0,-1.0,1,0.0,-0.5689655172413793,0.0769230769230769,-0.5,-0.5,0.0,0.0,0.0,4.527730099545683,1.0,0.0,0.0,0.0,0.2857142857142856,0.0,-0.25,0.0240963855421686,-0.2,0.5,0.0,0.6153846153846154,0.8653846153846154,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1,-1.3,0,0.0,0.0,0.0,0,0.0,0.1034482758620689,-0.4615384615384615,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.5662650602409639,-0.8,-0.5,1.0,1.4615384615384617,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,-1.1,1,0.0,0.0,0.0,1,0.0,1.5689655172413792,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.3019084570561605,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.25,0.1686746987951807,-0.2,-0.5,2.0,1.0769230769230769,0.5769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3
1,-1.4999999999999998,0,0.0,0.0,0.0,1,0.0,0.5344827586206896,-0.3846153846153846,0.0,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-0.1904761905714287,0.0,0.25,-0.3132530120481928,0.2,-0.5,1.0,-0.1538461538461538,-0.8653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,3
1,0.1,0,0.0,0.0,0.0,1,0.0,-0.4137931034482758,-0.4615384615384615,0.5,0.0,1.0,1.0,1.0,-0.2037882080691594,1.0,1.0,0.0,0.0,0.7619047619999999,1.0,-0.25,0.5542168674698795,0.2,0.5,2.0,-0.4615384615384615,-0.6346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,5
0,-0.6499999999999997,0,0.0,0.0,0.0,1,0.0,-0.0862068965517241,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,1.4440854096223616,0.0,0.0,0.0,0.0,1.7142857142857144,0.0,-0.75,-0.1566265060240964,-0.6,-0.5,0.0,1.1538461538461535,-0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,7
1,0.05,1,1.0,0.0,0.0,1,2.0,-0.5517241379310345,0.0,0.0,0.0,1.0,1.0,1.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.6506024096385542,-0.8,-0.5,0.0,1.1538461538461535,-0.8269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.35,1,1.0,0.0,-2.0,1,0.0,1.5517241379310345,0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0444628825797725,0.0,1.0,0.0,0.0,-0.507936508,0.0,1.0,1.8313253012048192,0.8,0.5,4.0,-0.3076923076923077,0.6538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3
1,-0.3999999999999998,1,2.0,0.0,0.0,1,0.0,0.913793103448276,-0.1538461538461538,-0.5,-0.5,0.0,0.0,0.0,0.7187665202140349,1.0,0.0,0.0,0.0,-0.4285714285714286,-0.5,0.0,0.0602409638554216,-0.2,0.0,0.0,2.3846153846153846,0.3461538461538461,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0.0,2.0,1,0.0,-0.4655172413793103,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,2.4511192858868416,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.4216867469879518,-0.8,-0.5,0.0,2.0,-0.6153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,0.4000000000000001,1,0.0,0.0,-1.0,1,2.0,-0.396551724137931,-0.6153846153846154,1.0,-0.5,0.0,0.0,0.0,0.3351779748938575,0.0,0.0,0.0,0.0,0.2857142857142856,0.5,0.0,0.108433734939759,0.2,0.5,0.0,-0.0769230769230769,-0.0769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4
1,0.8499999999999999,0,1.0,0.0,0.0,1,0.0,3.5344827586206895,0.6153846153846154,0.0,0.0,1.0,0.0,0.0,-0.0860829490774589,0.0,2.0,0.0,0.0,-0.1904761905714287,0.5,0.75,0.6144578313253012,0.8,0.0,3.0,-0.3846153846153846,0.4615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,3
0,-1.5999999999999996,1,0.0,0.0,2.0,1,0.0,-0.1379310344827586,0.3846153846153846,1.0,1.0,3.0,2.0,1.0,-0.0644636169635956,1.0,0.0,0.0,0.0,-0.5714285714285715,0.0,0.0,0.3975903614457831,0.0,0.0,2.0,0.9230769230769232,0.5192307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,5
1,0.2500000000000002,0,0.0,0.0,-2.0,1,0.0,-0.4137931034482758,-0.6923076923076923,-0.5,-0.5,0.0,0.0,0.0,0.9032774655975976,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.3614457831325301,-0.4,-0.5,0.0,0.0769230769230769,-0.5192307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,4
0,-0.6,1,0.0,0.0,0.0,1,0.0,-0.5689655172413793,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.5662650602409639,-0.8,0.0,0.0,0.6153846153846154,-0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,0.3,0,0.0,0.0,2.0,1,0.0,-0.4482758620689655,-0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0276322993529239,0.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,-0.072289156626506,0.0,-0.5,0.0,0.4615384615384615,-0.8461538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6
1,-1.3999999999999997,1,0.0,0.0,0.0,0,0.0,-0.0517241379310344,0.9230769230769232,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.7469879518072289,-0.8,-0.5,0.0,1.7692307692307692,-0.6730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,0.4000000000000001,0,0.0,0.0,0.0,1,0.0,0.3103448275862069,-0.3076923076923077,0.5,0.0,0.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,0.1558441557142856,1.5,0.75,1.108433734939759,1.2,1.0,0.0,-0.0769230769230769,-0.0961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2
0,0.1500000000000001,0,1.0,0.0,0.0,1,0.0,-0.1206896551724138,0.1538461538461538,1.0,1.0,0.0,0.0,0.0,0.5073477275193305,1.0,0.0,0.0,0.0,-0.4835164834285715,0.5,1.75,2.5180722891566263,1.6,0.0,0.0,-0.1538461538461538,0.6730769230769231,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2
0,0.2000000000000001,0,0.0,0.0,0.0,0,0.0,-0.5172413793103449,-0.3076923076923077,0.5,0.5,1.0,0.0,0.0,3.008872961179472,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,-0.4578313253012048,-0.4,-0.5,3.0,0.9230769230769232,-0.6923076923076923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1,-1.1,1,1.0,0.0,0.0,1,0.0,-0.0172413793103448,0.4615384615384615,0.0,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-0.7857142857142858,-0.5,1.0,0.4096385542168674,0.6,0.0,2.0,-0.1538461538461538,1.0961538461538465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3
1,-0.4999999999999999,1,0.0,0.0,0.0,1,1.0,-0.5,-0.6153846153846154,0.0,0.0,1.0,1.0,1.0,-0.2037882080691594,0.0,1.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.7108433734939759,-0.8,-0.5,0.0,-0.3846153846153846,-1.2115384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7,7
0,-0.6,1,0.0,0.0,0.0,1,0.0,0.4482758620689655,-0.3846153846153846,0.0,0.0,1.0,1.0,0.0,0.677102757428295,0.0,0.0,0.0,0.0,-0.4285714285714286,-0.5,0.0,0.6265060240963856,-0.2,0.0,3.0,0.6153846153846154,0.4038461538461538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3
1,0.35,0,4.0,0.0,0.0,0,0.0,2.3448275862068964,1.0769230769230769,-0.5,-0.5,0.0,0.0,0.0,4.4942969435262325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036144578313253,0.0,0.5,2.0,0.0769230769230769,0.0769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,-1.2499999999999998,1,0.0,0.0,-2.0,1,0.0,-0.2758620689655172,0.9230769230769232,-0.5,-0.5,0.0,0.0,0.0,0.2296660761289174,0.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,-0.036144578313253,0.0,0.0,0.0,-0.2307692307692307,-0.5769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4
0,-1.1999999999999995,1,0.0,0.0,-2.0,1,0.0,0.9655172413793104,0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,-0.6666666665714287,0.0,0.25,0.3614457831325301,0.2,0.5,3.0,0.3076923076923077,0.3653846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3
0,-1.0499999999999998,1,1.0,0.0,0.0,1,0.0,2.0344827586206895,0.9230769230769232,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,1.0240963855421688,-0.4,0.0,1.0,4.923076923076923,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,-1.2499999999999998,0,0.0,0.0,-1.0,0,0.0,-0.3103448275862069,1.0769230769230769,0.5,0.5,2.0,2.0,2.0,1.6167197877473731,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6144578313253012,-0.8,0.0,0.0,1.3076923076923077,-0.7884615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5
1,-0.9499999999999998,1,0.0,0.0,0.0,1,0.0,0.5172413793103449,-0.3846153846153846,0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,2.0,2.0,0.0,1.7142857142857144,0.5,-0.75,-0.5060240963855421,-0.4,-0.5,0.0,-0.5384615384615384,-0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,7
1,0.5500000000000002,1,2.0,0.0,0.0,0,1.0,0.0689655172413793,0.3846153846153846,2.0,2.0,4.0,4.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.7469879518072289,-0.8,-0.5,0.0,-0.6153846153846154,-1.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,5
1,-0.5499999999999999,0,0.0,0.0,-2.0,1,0.0,0.0344827586206896,0.0,0.0,0.0,1.0,1.0,1.0,0.9246258392179468,1.0,0.0,0.0,0.0,-0.1904761905714287,0.0,0.25,0.5662650602409639,0.2,0.0,0.0,0.3076923076923077,0.1153846153846153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4
0,-0.6999999999999997,0,1.0,0.0,0.0,1,1.0,0.4137931034482758,-0.4615384615384615,0.0,-0.5,0.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.6385542168674698,-0.8,-0.5,0.0,5.153846153846154,0.173076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.0999999999999998,1,0.0,0.0,0.0,0,0.0,-0.2241379310344827,-0.6923076923076923,0.0,-0.5,0.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,-0.1904761905714287,0.0,0.25,-0.2048192771084337,0.2,-0.5,0.0,-0.3846153846153846,0.1153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,7
1,-1.0,1,2.0,0.0,0.0,1,0.0,-0.5172413793103449,-0.3076923076923077,0.0,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-0.4285714285714286,-0.5,0.0,-0.2289156626506024,-0.2,-0.5,0.0,-0.6153846153846154,-0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,-0.8999999999999998,0,1.0,0.0,-2.0,1,1.0,0.7068965517241379,-0.0769230769230769,0.0,0.0,0.0,0.0,0.0,4.849196585312656,0.0,1.0,1.0,0.0,0.2857142857142856,0.0,-0.25,0.1927710843373494,-0.2,0.0,1.0,-0.5384615384615384,-0.1153846153846153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
0,-0.1499999999999998,1,0.0,0.0,0.0,0,0.0,-0.0344827586206896,-0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.5060240963855421,-0.4,0.0,1.0,-0.1538461538461538,-0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,7
1,0.7500000000000003,1,0.0,0.0,0.0,1,1.0,0.7413793103448276,-0.6923076923076923,0.5,0.5,2.0,2.0,2.0,0.2670328251668806,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,-0.4337349397590361,-0.4,-0.5,3.0,0.2307692307692307,-0.8269230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,5
1,0.4000000000000001,1,1.0,0.0,0.0,1,0.0,0.5689655172413793,0.0,2.5,1.0,3.0,3.0,3.0,2.732515011165942,0.0,1.0,1.0,1.0,-0.7857142857142858,-0.5,1.0,0.108433734939759,0.6,0.0,0.0,-0.6153846153846154,-0.1346153846153846,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5
