INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,CLUSTER
0,0.10000000000000009,0,0.0,0.0,-2.0,1,0.0,2.413793103448276,1.3076923076923077,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,0.0,0.0,-0.5714285714285715,-0.5,0.25,0.3132530120481928,0.0,0.0,2.0,-0.46153846153846156,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1,0.35000000000000003,0,0.0,0.0,0.0,1,2.0,-0.5172413793103449,-0.15384615384615385,0.5,0.5,1.0,1.0,1.0,0.7856183114260297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.3076923076923077,-0.4807692307692308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
1,0.8999999999999999,1,0.0,0.0,-2.0,1,0.0,0.6379310344827587,1.5384615384615385,0.5,0.0,1.0,1.0,1.0,0.146309482961388,1.0,0.0,0.0,0.0,0.08163265314285716,0.5,0.25,0.6024096385542169,0.4,0.5,0.0,1.4615384615384615,0.8269230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4
1,0.4000000000000001,0,1.0,0.0,0.0,1,0.0,0.10344827586206896,0.15384615384615385,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.7710843373493976,-0.8,-0.5,0.0,7.230769230769231,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,-0.6999999999999997,0,0.0,0.0,0.0,1,0.0,-0.43103448275862066,1.2307692307692308,0.5,0.0,1.0,1.0,1.0,-0.08505942534743009,0.0,0.0,0.0,0.0,-0.6666666665714287,0.0,1.75,0.6024096385542169,1.4,0.0,0.0,0.8461538461538461,0.2692307692307692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
1,0.7999999999999998,1,0.0,0.0,0.0,1,0.0,0.5172413793103449,0.8461538461538461,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,2.0,0.0,0.0,-0.26373626371428577,1.0,1.5,0.42168674698795183,1.6,0.0,0.0,-0.38461538461538464,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
1,-1.0999999999999999,1,3.0,0.0,0.0,0,0.0,0.13793103448275862,0.07692307692307693,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,-0.3614457831325301,-0.4,-0.5,0.0,3.1538461538461537,0.5192307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.8999999999999999,1,1.0,0.0,2.0,0,0.0,-0.05172413793103448,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.32653061228571434,0.0,0.5,0.963855421686747,0.4,0.5,3.0,0.15384615384615385,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1,-0.4999999999999999,0,0.0,0.0,0.0,0,1.0,-0.3448275862068966,-0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,0.7064657905217974,1.0,0.0,0.0,0.0,1.7142857142857144,0.0,-0.75,-0.0963855421686747,-0.6,0.0,0.0,0.8461538461538461,-0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7
1,-0.3999999999999998,1,0.0,0.0,0.0,1,0.0,-0.4482758620689655,-0.6923076923076923,1.0,0.5,2.0,2.0,2.0,-0.20378820806915948,0.0,1.0,1.0,0.0,0.28571428571428564,-0.5,-0.5,-0.4578313253012048,-0.6,-0.5,1.0,-0.5384615384615384,-0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5
0,0.6000000000000002,0,1.0,0.0,0.0,0,0.0,-0.29310344827586204,1.0769230769230769,1.5,1.5,4.0,4.0,3.0,0.25793483417987795,0.0,0.0,0.0,0.0,0.28571428571428564,0.0,-0.25,1.6385542168674698,-0.2,-0.5,0.0,2.8461538461538463,0.4807692307692308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
0,-0.3,0,1.0,0.0,0.0,1,1.0,-0.5689655172413793,-0.5384615384615384,1.5,1.0,3.0,0.0,0.0,0.6902112547107642,0.0,0.0,0.0,0.0,-0.32653061228571434,1.0,1.75,1.1204819277108433,1.8,-0.5,1.0,0.15384615384615385,0.09615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
0,-0.6,0,0.0,0.0,-2.0,1,0.0,0.4482758620689655,1.0769230769230769,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.25,-0.4819277108433735,-0.6,-0.5,1.0,0.5384615384615384,0.7115384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1,0.4500000000000001,0,0.0,0.0,-1.0,1,0.0,-0.5517241379310345,-0.8461538461538461,0.5,0.5,2.0,2.0,0.0,1.3133017886721814,0.0,1.0,1.0,1.0,0.7619047619999999,0.0,-0.5,-0.3855421686746988,-0.4,0.0,0.0,-0.6923076923076923,-0.7307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5
1,0.8999999999999999,0,0.0,0.0,2.0,1,0.0,-0.5,1.3846153846153846,1.0,0.5,2.0,2.0,2.0,0.02568758992936864,0.0,1.0,0.0,0.0,-0.36363636371428576,0.5,1.25,0.6385542168674698,1.2,-0.5,0.0,-0.46153846153846156,1.5384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
1,0.20000000000000018,0,0.0,0.0,0.0,1,0.0,0.08620689655172414,-0.3076923076923077,1.0,1.0,3.0,3.0,1.0,0.24918179168262794,1.0,1.0,1.0,1.0,-0.32653061228571434,1.0,1.75,1.6867469879518073,1.8,1.0,0.0,-0.6923076923076923,0.7115384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
1,-0.6,1,0.0,0.0,-2.0,1,0.0,0.13793103448275862,0.0,0.0,0.0,1.0,1.0,1.0,2.502372326953855,0.0,0.0,0.0,0.0,0.48979591828571434,1.0,0.0,0.30120481927710846,0.4,0.5,0.0,1.1538461538461537,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1,-0.6499999999999997,0,1.0,0.0,0.0,0,0.0,-0.4482758620689655,0.6923076923076923,0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,1.0,0.0,-0.8571428571428573,-0.5,1.5,-0.21686746987951808,1.0,-0.5,0.0,-0.5384615384615384,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1,-0.3999999999999998,0,0.0,0.0,0.0,1,0.0,0.13793103448275862,-0.6153846153846154,0.5,0.5,1.0,1.0,1.0,2.5615403942772748,1.0,0.0,0.0,0.0,0.28571428571428564,1.0,0.25,-0.012048192771084338,0.6,1.0,1.0,0.07692307692307693,-0.6538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,0.4000000000000001,1,2.0,0.0,0.0,1,0.0,-0.1896551724137931,-0.07692307692307693,-0.5,-0.5,0.0,0.0,0.0,0.14334255374665617,1.0,1.0,0.0,0.0,-0.0714285714285715,0.5,0.5,0.6144578313253012,0.6,0.5,3.0,-0.46153846153846156,-0.5192307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
0,0.7999999999999998,0,1.0,0.0,-2.0,1,0.0,-0.5689655172413793,-0.38461538461538464,2.0,0.5,1.0,1.0,1.0,0.499412305201588,0.0,2.0,0.0,0.0,0.04761904771428571,1.5,1.0,1.891566265060241,1.4,-0.5,2.0,-0.46153846153846156,0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
0,-0.6,1,0.0,0.0,0.0,1,0.0,-0.4827586206896552,-0.7692307692307693,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6987951807228916,-0.8,-0.5,0.0,-0.3076923076923077,-1.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7
1,-1.5499999999999996,0,0.0,0.0,-2.0,1,0.0,-0.4827586206896552,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,0.060240963855421686,-0.4,-0.5,1.0,2.3076923076923075,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0.8499999999999999,1,1.0,0.0,0.0,1,1.0,0.08620689655172414,-0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,0.0,0.0,-0.1904761905714287,0.0,0.25,0.2289156626506024,0.2,0.0,0.0,-0.3076923076923077,-0.5576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7
1,-0.34999999999999976,0,3.0,0.0,0.0,0,0.0,0.034482758620689655,0.6923076923076923,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.46987951807228917,-0.8,-0.5,1.0,4.076923076923077,-0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-1.15,1,0.0,0.0,0.0,1,0.0,-0.15517241379310345,-0.3076923076923077,1.0,-0.5,0.0,0.0,0.0,0.22966607612891748,1.0,1.0,1.0,0.0,-0.42857142857142866,0.5,1.5,-0.03614457831325301,1.4,0.0,2.0,-0.5384615384615384,0.5192307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1,-0.7999999999999998,1,2.0,0.0,-2.0,1,0.0,0.7931034482758621,0.3076923076923077,0.0,0.0,1.0,1.0,0.0,0.012938934712569471,0.0,0.0,0.0,0.0,0.28571428571428564,0.5,0.0,0.7228915662650602,0.2,0.5,2.0,0.0,0.057692307692307696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
0,0.20000000000000018,1,0.0,0.0,0.0,1,0.0,0.3620689655172414,0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,0.08671838647050963,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.21686746987951808,-0.4,0.0,0.0,0.07692307692307693,-0.6153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,7
1,-1.0499999999999998,1,1.0,0.0,0.0,1,0.0,0.896551724137931,-0.23076923076923078,-0.5,-0.5,0.0,0.0,0.0,0.915376543535739,0.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,-0.0963855421686747,-0.4,-0.5,2.0,0.38461538461538464,-0.5769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3
0,0.7500000000000003,0,0.0,0.0,0.0,1,0.0,-0.39655172413793105,-0.15384615384615385,2.0,1.5,0.0,0.0,0.0,-0.03522265302738617,1.0,0.0,0.0,0.0,-0.8571428571428573,-0.5,1.5,0.1927710843373494,1.0,0.0,0.0,0.6923076923076923,0.17307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
0,0.35000000000000003,1,0.0,0.0,0.0,1,0.0,-0.4827586206896552,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.7228915662650602,-0.8,-0.5,1.0,0.6153846153846154,-0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.8999999999999999,0,1.0,0.0,-3.0,1,0.0,0.4482758620689655,0.07692307692307693,1.0,1.0,3.0,2.0,2.0,0.5101364963600233,1.0,0.0,0.0,0.0,-0.3025210082857144,1.5,2.25,0.9759036144578314,2.4,1.0,1.0,-0.15384615384615385,-0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
1,-0.7499999999999998,0,1.0,0.0,0.0,0,0.0,0.4827586206896552,1.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,-0.012048192771084338,-0.4,-0.5,3.0,4.846153846153846,0.4807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.44999999999999984,1,2.0,0.0,0.0,1,0.0,-0.46551724137931033,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.42857142857142866,-0.5,0.0,-0.4819277108433735,-0.2,0.0,0.0,0.15384615384615385,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7
1,0.35000000000000003,0,0.0,0.0,0.0,1,0.0,0.06896551724137931,1.4615384615384615,0.0,-0.5,0.0,0.0,0.0,0.17548429145752095,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,0.07228915662650602,-0.4,0.0,1.0,1.5384615384615385,-0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0.050000000000000044,0,0.0,0.0,0.0,1,0.0,0.4482758620689655,0.46153846153846156,0.0,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,0.0,0.0,0.48979591828571434,1.0,0.0,-0.3614457831325301,0.4,-0.5,0.0,-0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7
1,-0.6,0,0.0,0.0,-2.0,0,0.0,0.8793103448275862,1.5384615384615385,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.3373493975903614,-0.8,-0.5,1.0,5.769230769230769,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.8999999999999998,0,0.0,0.0,-2.0,1,0.0,-0.3275862068965517,-0.23076923076923078,0.0,0.0,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.5,0.14457831325301204,0.0,-0.5,1.0,2.769230769230769,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.8999999999999999,0,1.0,0.0,0.0,0,1.0,-0.10344827586206896,0.38461538461538464,2.5,2.5,6.0,6.0,6.0,-0.20378820806915948,0.0,0.0,0.0,0.0,0.28571428571428564,-0.5,-0.5,-0.42168674698795183,-0.6,0.0,0.0,3.923076923076923,-0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5
1,0.8999999999999999,1,0.0,0.0,2.0,1,0.0,-0.5517241379310345,-0.5384615384615384,0.0,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6024096385542169,-0.8,-0.5,0.0,0.23076923076923078,-1.0576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7
0,-1.1999999999999997,1,1.0,0.0,0.0,1,0.0,1.1206896551724137,0.6923076923076923,0.5,0.0,1.0,1.0,1.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.6666666665714287,-0.5,0.5,0.5903614457831325,0.2,0.0,1.0,0.3076923076923077,-0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3
1,0.0,1,0.0,0.0,-1.0,1,0.0,-0.5172413793103449,-0.6923076923076923,0.0,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,1.7142857142857144,0.0,-0.75,-0.6265060240963856,-0.6,-0.5,0.0,0.07692307692307693,-0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
1,-0.8499999999999999,1,0.0,0.0,0.0,1,0.0,0.08620689655172414,-0.46153846153846156,0.5,0.5,1.0,1.0,1.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.25,-0.5903614457831325,-0.6,-0.5,0.0,-0.23076923076923078,-0.6346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
1,-0.09999999999999981,0,0.0,0.0,-2.0,1,0.0,2.5689655172413794,1.6923076923076923,0.0,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,1.0,1.0,1.0,-0.1904761905714287,-0.5,-0.25,-0.6867469879518072,-0.4,-0.5,0.0,-0.6153846153846154,-0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1,-0.09999999999999981,0,1.0,0.0,2.0,0,0.0,0.5344827586206896,0.6153846153846154,0.0,-0.5,0.0,0.0,0.0,0.03366935600891827,1.0,0.0,0.0,0.0,0.28571428571428564,0.0,-0.25,0.5903614457831325,-0.2,0.0,1.0,1.3076923076923077,-0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
0,-0.6,0,1.0,0.0,0.0,0,0.0,0.20689655172413793,0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,-0.02530703230320903,1.0,0.0,0.0,0.0,-0.32653061228571434,0.0,0.5,1.0481927710843373,0.4,-0.5,3.0,1.0,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1,-0.1999999999999999,1,0.0,0.0,-3.0,1,1.0,-0.017241379310344827,-0.15384615384615385,2.0,0.5,2.0,1.0,0.0,2.7483869207986054,0.0,3.0,1.0,1.0,0.5714285714285713,0.5,-0.25,-0.42168674698795183,0.0,0.5,0.0,-0.6923076923076923,0.019230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1,0.4000000000000001,0,0.0,0.0,0.0,0,0.0,-0.1896551724137931,-0.6153846153846154,1.0,0.5,2.0,1.0,1.0,0.8741441578568745,0.0,2.0,0.0,0.0,0.0,1.0,0.75,0.07228915662650602,1.0,0.0,0.0,-0.46153846153846156,-0.5961538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
0,-1.3,0,3.0,0.0,0.0,1,1.0,0.017241379310344827,0.3076923076923077,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,1.7142857142857144,0.5,-0.75,-0.13253012048192772,-0.4,0.0,0.0,0.15384615384615385,-0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
